UNIX_TS,WHE,RSE,GRE,MHE,B1E,BME,CWE,DWE,EQE,FRE,HPE,OFE,UTE,WOE,B2E,CDE,DNE,EBE,FGE,HTE,OUE,TVE,UNE
1333352640,319,43,0,276,0,7,0,0,40,104,1,19,9,0,7,0,3,0,0,5,0,38,43
1333352700,315,43,2,270,0,7,0,0,40,103,1,19,9,0,8,0,2,0,1,5,0,38,37
1333352760,315,43,0,272,0,7,0,0,40,104,1,15,9,0,7,0,2,0,0,5,0,39,43
1333352820,315,43,2,270,0,7,0,0,40,104,1,15,9,0,8,0,2,0,0,5,0,38,41
1333352880,319,43,2,274,0,6,0,0,41,103,1,19,8,0,7,0,2,0,0,5,0,39,43
1333352940,319,43,2,274,0,7,0,0,40,103,1,19,9,0,7,0,2,0,0,5,0,38,43
1333353000,319,43,0,276,0,7,0,0,40,104,1,15,9,0,7,0,2,0,0,5,0,39,47
1333353060,315,41,2,272,0,7,0,0,42,104,1,18,8,0,8,0,2,0,0,5,0,39,38
1333353120,319,43,2,274,0,7,0,0,40,104,0,19,9,0,7,0,2,0,0,5,0,38,43
1333353180,319,41,2,276,0,7,0,0,40,105,1,19,9,0,8,0,2,0,0,5,0,39,41
1333353240,347,43,2,302,0,7,0,0,45,104,39,19,9,0,7,0,1,0,0,5,0,38,28
1333353300,356,43,0,313,0,7,0,0,40,103,39,15,9,0,8,0,2,0,1,5,0,39,45
1333353360,356,43,4,309,0,7,0,0,40,104,39,18,9,0,7,0,2,0,0,5,0,38,40
1333353420,351,43,0,308,0,7,0,0,30,104,38,19,9,0,8,0,2,0,0,5,0,39,47
1333353480,351,41,0,310,0,7,0,0,40,105,37,19,9,0,8,0,1,0,0,5,0,38,41
1333353540,493,191,2,300,0,7,0,0,40,103,37,15,9,0,7,0,1,0,0,5,0,38,38
1333353600,479,173,2,304,0,7,0,0,40,104,37,19,9,0,7,0,1,0,1,5,0,39,35
1333353660,479,173,0,306,0,7,0,0,40,103,37,18,9,0,7,0,1,0,0,5,0,39,40
1333353720,479,175,2,302,0,7,0,0,40,105,38,19,9,0,8,0,2,0,0,5,0,39,30
1333353780,475,175,2,298,0,6,0,0,40,104,38,15,9,0,7,0,1,0,0,5,0,38,35
1333353840,470,173,4,293,0,7,0,0,41,103,38,15,9,0,7,0,1,0,0,5,0,39,28
1333353900,470,171,4,295,0,7,0,0,40,104,38,19,9,0,8,0,1,0,0,5,0,39,25
1333353960,607,171,2,434,0,7,0,0,40,105,37,19,9,0,7,0,1,0,0,5,0,39,165
1333354020,584,169,2,413,0,7,0,0,42,105,37,19,9,0,7,0,1,0,0,5,0,38,143
1333354080,722,169,2,551,0,7,0,0,40,105,37,15,9,0,8,0,0,0,145,5,0,39,141
1333354140,712,169,2,541,0,6,0,0,40,104,37,19,9,0,8,0,1,0,133,5,0,38,141
1333354200,594,41,2,551,0,6,0,0,43,104,37,18,9,0,7,0,0,0,128,5,0,39,155
1333354260,580,43,2,535,0,7,0,0,40,104,38,15,9,0,7,0,0,0,127,5,0,40,143
1333354320,584,41,0,543,0,7,0,0,40,104,38,15,9,0,7,0,0,0,127,5,0,38,153
1333354380,571,43,2,526,0,7,0,0,30,104,37,19,9,1,7,0,0,0,125,5,0,38,144
1333354440,475,43,0,432,0,7,0,0,40,104,38,19,9,0,8,0,0,0,126,5,0,38,38
1333354500,479,43,2,434,0,7,0,0,40,104,37,19,9,0,8,0,0,0,124,5,0,39,42
1333354560,475,41,0,434,0,7,0,0,40,104,38,15,9,0,7,0,1,0,123,5,0,39,46
1333354620,351,43,2,306,0,6,0,0,40,104,36,15,9,0,8,0,0,0,0,5,0,39,44
1333354680,1581,41,0,1540,0,7,0,0,40,111,1281,15,9,0,7,0,0,0,0,5,0,38,27
1333354740,1910,43,4,1863,0,7,0,0,40,111,1591,19,9,0,8,0,0,0,0,5,0,38,35
1333354800,2042,43,0,1999,0,7,0,0,41,111,1713,15,9,0,7,0,0,0,0,5,0,38,53
1333354860,2092,43,2,2047,0,7,0,0,40,111,1721,15,9,0,7,0,0,0,0,5,0,38,94
1333354920,2070,43,2,2025,0,7,0,0,40,111,1744,15,9,0,8,0,0,0,0,5,0,39,47
1333354980,2102,43,2,2057,0,7,0,0,41,112,1767,19,9,0,8,0,0,0,0,5,0,38,51
1333355040,2115,43,2,2070,0,7,0,0,40,111,1768,19,9,0,8,0,0,0,10,5,0,38,55
1333355100,2129,43,4,2082,0,7,0,0,40,112,1786,19,9,0,7,0,0,0,10,5,0,39,48
1333355160,2124,43,2,2079,0,7,0,0,42,111,1789,15,9,0,7,0,0,0,0,5,0,39,55
1333355220,2129,41,4,2084,0,6,0,0,40,111,1800,15,9,0,8,0,0,0,0,5,0,39,51
1333355280,2134,41,2,2091,0,7,0,0,40,112,1798,19,9,0,8,0,0,0,0,5,0,39,54
1333355340,2271,189,2,2080,0,7,0,0,46,111,1806,19,9,0,8,0,0,0,1,5,0,39,29
1333355400,2271,173,2,2096,0,7,0,0,40,112,1808,19,9,0,8,0,0,0,0,5,0,38,50
1333355460,2262,171,2,2089,0,7,0,0,40,111,1809,15,9,0,8,0,0,0,0,5,0,39,46
1333355520,2271,171,0,2100,0,6,0,0,30,111,1811,19,9,0,8,0,0,0,0,5,0,38,63
1333355580,2271,173,2,2096,0,7,0,0,40,112,1811,15,9,0,8,0,0,0,0,5,0,39,50
1333355640,2275,173,0,2102,0,7,0,0,40,111,1813,15,9,0,8,0,0,0,0,5,0,38,56
1333355700,2275,171,0,2104,0,6,0,0,40,111,1816,17,9,0,7,0,0,0,0,5,0,39,54
1333355760,2275,171,0,2104,0,7,0,0,40,112,1816,19,9,0,7,0,0,0,0,5,0,38,51
1333355820,2275,171,2,2102,0,6,0,0,40,111,1822,19,9,0,8,0,0,0,0,5,0,39,43
1333355880,2280,169,0,2111,0,6,0,0,40,111,1816,19,9,0,8,0,0,0,0,5,0,39,58
1333355940,2271,169,0,2102,0,6,0,0,41,111,1824,19,9,0,7,0,0,0,0,5,0,38,42
1333356000,2156,43,0,2113,0,7,0,0,40,111,1827,15,8,0,8,0,0,0,0,5,0,39,53
1333356060,2156,43,2,2111,0,7,0,0,40,111,1823,15,9,0,7,0,0,0,0,5,0,38,56
1333356120,2161,43,2,2116,0,7,0,0,42,111,1826,18,9,1,7,0,0,0,0,5,0,38,52
1333356180,2156,41,0,2115,0,7,0,0,40,111,1823,15,9,0,8,0,0,0,0,5,0,39,58
1333356240,310,41,4,265,0,7,0,0,40,104,1,15,8,0,7,0,0,0,0,5,0,38,40
1333356300,598,41,0,557,0,7,0,0,44,104,1,19,9,0,7,0,0,0,147,5,0,38,176
1333356360,557,43,2,512,0,7,0,0,40,103,1,19,9,0,8,0,0,0,133,5,0,39,148
1333356420,557,43,0,514,0,7,0,0,40,103,1,17,9,0,8,0,0,0,129,5,0,38,157
1333356480,539,43,0,496,0,7,0,0,30,103,1,15,9,0,7,0,0,0,129,5,0,39,151
1333356540,543,41,2,500,0,7,0,0,40,103,1,15,9,0,8,0,0,0,127,5,0,38,147
1333356600,543,43,2,498,0,7,0,0,40,104,1,19,9,0,7,0,0,0,126,5,0,39,141
1333356660,543,41,2,500,0,7,0,0,40,104,0,19,9,0,8,0,0,0,125,5,0,39,144
1333356720,543,43,0,500,0,7,0,0,41,103,1,17,9,0,7,0,0,0,124,5,0,38,148
1333356780,429,43,0,386,0,6,0,0,40,103,1,19,9,0,7,0,0,0,123,5,0,39,34
1333356840,319,43,0,276,0,7,0,0,40,104,1,19,9,0,8,0,0,0,0,5,0,39,44
1333356900,315,41,0,274,0,7,0,0,41,104,1,19,9,0,7,0,0,0,0,5,0,39,42
1333356960,315,43,2,270,0,7,0,0,40,104,1,15,9,0,8,0,0,0,0,5,0,38,43
1333357020,310,43,2,265,0,7,0,0,40,104,1,19,9,0,7,0,0,0,0,5,0,38,35
1333357080,315,43,0,272,0,7,0,0,41,104,1,19,9,0,8,0,0,0,0,5,0,39,39
1333357140,456,189,0,267,0,7,0,0,40,105,1,19,9,0,8,0,0,0,0,5,0,39,34
1333357200,443,173,2,268,0,7,0,0,40,104,1,15,9,0,8,0,0,0,0,5,0,38,41
1333357260,479,173,0,306,0,7,0,0,42,103,41,15,8,0,7,0,0,0,0,5,0,38,40
1333357320,479,171,0,308,0,7,0,0,40,104,38,17,9,0,8,0,0,0,0,5,0,38,42
1333357380,479,173,0,306,0,7,0,0,40,104,38,19,9,0,8,0,0,0,0,5,0,38,38
1333357440,466,173,0,293,0,6,0,0,46,104,37,15,9,0,8,0,0,0,0,5,0,38,25
1333357500,470,171,0,299,0,7,0,0,40,103,37,19,9,0,7,0,0,0,1,5,0,38,33
1333357560,475,169,0,306,0,7,0,0,40,104,38,19,9,0,8,0,0,0,0,5,0,39,37
1333357620,475,171,0,304,0,7,0,0,31,104,38,19,9,0,8,0,0,0,0,5,0,39,44
1333357680,470,169,2,299,0,7,0,0,40,105,38,15,9,0,7,0,0,0,0,5,0,38,35
1333357740,470,171,2,297,0,7,0,0,40,104,38,15,9,0,8,0,0,0,0,5,0,39,32
1333357800,351,43,4,304,0,7,0,0,40,104,37,19,9,0,8,0,0,0,0,5,0,38,37
1333357860,356,43,0,313,0,7,0,0,40,103,38,19,9,0,8,0,0,0,0,5,0,38,46
1333357920,347,43,2,302,0,6,0,0,40,103,38,19,9,0,8,0,0,0,0,5,0,38,36
1333357980,342,45,0,297,0,7,0,0,40,104,37,15,9,0,7,0,0,0,0,5,0,39,34
1333358040,351,43,4,304,0,6,0,0,41,103,38,19,9,0,8,0,0,0,0,5,0,38,37
1333358100,356,43,0,313,0,7,0,0,40,103,38,15,9,0,7,0,0,0,0,5,0,38,51
1333358160,351,43,2,306,0,7,0,0,40,104,38,15,9,0,7,0,0,0,0,5,0,39,42
1333358220,351,43,4,304,0,7,0,0,42,104,38,15,9,0,8,0,0,0,0,5,0,39,37
1333358280,351,41,2,308,0,7,0,0,40,105,37,19,9,1,7,0,0,0,0,5,0,39,39
1333358340,1823,43,2,1778,0,7,0,0,40,112,1505,19,9,0,7,0,0,0,0,5,0,39,35
1333358400,2015,41,0,1974,0,7,0,0,44,111,1678,15,8,0,8,0,0,0,0,5,0,38,60
1333358460,2088,43,0,2045,0,7,0,0,40,111,1753,15,9,0,8,0,0,0,0,5,0,39,58
1333358520,2074,43,0,2031,0,7,0,0,40,111,1744,15,9,0,8,0,0,0,0,5,0,39,53
1333358580,2074,43,2,2029,0,7,0,0,30,111,1755,19,9,0,8,0,0,0,0,5,0,38,47
1333358640,2097,41,4,2052,0,7,0,0,40,112,1765,15,9,0,8,0,0,0,0,5,0,39,52
1333358700,2234,43,2,2189,0,7,0,0,40,112,1774,17,9,0,7,0,0,0,10,5,0,39,169
1333358760,2225,43,2,2180,0,7,0,0,40,111,1777,19,9,0,7,0,0,0,7,5,0,39,159
1333358820,2367,41,0,2326,0,7,0,0,41,111,1791,19,9,0,8,0,0,0,146,5,0,38,151
1333358880,2362,43,0,2319,0,7,0,0,40,111,1790,15,9,0,7,0,0,0,132,5,0,39,164
1333358940,2508,194,2,2312,0,7,0,0,40,111,1792,15,9,0,8,0,0,0,129,5,0,39,157
1333359000,2481,175,0,2306,0,7,0,0,41,111,1798,15,9,0,8,0,0,0,128,5,0,38,146
1333359060,2485,173,0,2312,0,7,0,0,40,111,1799,19,9,0,8,0,0,0,127,5,0,39,148
1333359120,2485,171,2,2312,0,6,0,0,40,111,1801,15,9,0,7,0,0,0,126,5,0,39,153
1333359180,2385,173,2,2210,0,7,0,0,41,112,1807,19,9,0,7,0,0,0,125,5,0,38,40
1333359240,2380,173,2,2205,0,7,0,0,40,113,1802,15,9,0,8,0,0,0,124,5,0,38,44
1333359300,2385,171,2,2212,0,7,0,0,40,111,1810,19,9,0,7,0,0,0,123,5,0,39,42
1333359360,2280,173,0,2107,0,7,0,0,43,112,1809,19,9,0,8,0,0,0,0,5,0,38,57
1333359420,2266,173,2,2091,0,7,0,0,40,112,1810,15,8,0,8,0,0,0,0,5,0,38,48
1333359480,2266,171,0,2095,0,7,0,0,40,111,1815,15,9,0,7,0,0,0,0,5,0,38,48
1333359540,2252,171,2,2079,0,7,0,0,30,112,1811,19,9,0,8,0,0,0,0,5,0,38,40
1333359600,2147,41,2,2104,0,7,0,0,40,111,1814,19,9,1,7,0,0,0,0,5,0,38,53
1333359660,2156,43,2,2111,0,7,0,0,40,112,1814,19,8,0,8,0,0,0,0,5,0,39,59
1333359720,315,43,2,270,0,7,0,0,40,105,1,15,8,0,7,0,0,0,0,5,0,39,43
1333359780,315,43,0,272,0,7,0,0,40,104,1,15,9,0,7,0,0,0,0,5,0,38,46
1333359840,315,41,0,274,0,7,0,0,40,104,1,18,9,0,7,0,0,0,0,5,0,38,45
1333359900,315,43,0,272,0,7,0,0,40,104,1,15,9,0,8,0,0,0,1,5,0,39,43
1333359960,310,43,0,267,0,7,0,0,41,104,1,15,9,0,7,0,0,0,1,5,0,38,39
1333360020,315,43,2,270,0,6,0,0,40,104,1,19,9,0,7,0,0,0,0,5,0,39,40
1333360080,315,41,0,274,0,6,0,0,40,104,1,19,9,0,7,0,0,0,0,5,0,39,44
1333360140,319,43,2,274,0,7,0,0,41,104,1,18,8,0,7,0,0,0,0,5,0,39,44
1333360200,315,43,2,270,0,7,0,0,40,103,1,15,8,0,8,0,0,0,0,5,0,38,45
1333360260,315,43,0,272,0,6,0,0,40,104,1,15,9,0,7,0,0,0,0,5,0,38,47
1333360320,315,43,2,270,0,7,0,0,42,103,1,19,9,0,7,0,0,0,1,5,0,39,37
1333360380,310,43,0,267,0,7,0,0,40,104,1,15,9,0,8,0,0,0,0,5,0,38,40
1333360440,310,43,2,265,0,7,0,0,40,104,1,19,9,0,7,0,0,0,1,5,0,38,34
1333360500,297,43,2,252,0,7,0,0,45,104,1,15,8,0,8,0,0,0,0,5,0,38,21
1333360560,365,43,2,320,0,7,0,0,40,104,41,19,9,0,7,0,0,0,10,5,0,38,40
1333360620,361,43,0,318,0,7,0,0,40,103,38,19,9,0,7,0,0,0,7,5,0,38,45
1333360680,356,43,0,313,0,6,0,0,30,104,37,15,9,0,7,0,0,0,7,5,0,39,54
1333360740,493,196,2,295,0,7,0,0,40,104,38,19,9,0,7,0,0,0,7,5,0,38,21
1333360800,488,178,2,308,0,7,0,0,40,105,37,19,8,0,8,0,0,0,7,5,0,38,34
1333360860,488,175,0,313,0,6,0,0,40,103,36,16,9,0,7,0,0,0,7,5,0,39,45
1333360920,630,173,2,455,0,7,0,0,41,104,37,15,9,0,8,0,0,0,148,5,0,39,42
1333360980,612,173,0,439,0,7,0,0,40,103,38,15,9,0,8,0,0,0,138,5,0,38,38
1333361040,749,171,0,578,0,7,0,0,40,104,37,19,9,0,8,0,0,0,138,5,0,39,172
1333361100,722,173,0,549,0,7,0,0,41,104,38,19,9,0,7,0,0,0,136,5,0,38,145
1333361160,712,171,0,541,0,7,0,0,40,104,37,19,9,0,8,0,0,0,135,5,0,38,139
1333361220,708,169,4,535,0,7,0,0,40,103,38,19,9,0,8,0,0,0,133,5,0,39,134
1333361280,717,169,2,546,0,7,0,0,42,104,37,19,9,0,7,0,0,0,132,5,0,39,145
1333361340,708,171,0,537,0,7,0,0,40,104,38,15,9,0,7,0,0,0,132,5,0,38,142
1333361400,708,171,2,535,0,7,0,0,40,104,38,15,9,0,8,0,0,0,132,5,0,38,139
1333361460,584,43,2,539,0,7,0,0,43,104,38,15,9,0,7,0,0,0,131,5,0,38,142
1333361520,470,41,0,429,0,7,0,0,40,103,37,19,9,0,7,0,0,0,131,5,0,39,32
1333361580,484,43,4,437,0,7,0,0,40,104,37,19,9,1,8,0,0,0,131,5,0,38,38
1333361640,466,43,4,419,0,7,0,0,30,103,37,15,9,0,7,0,0,0,130,5,0,39,37
1333361700,479,43,2,434,0,7,0,0,40,104,37,15,9,0,8,0,0,0,132,5,0,38,39
1333361760,479,43,2,434,0,7,0,0,40,103,37,15,9,1,8,0,0,0,130,5,0,38,41
1333361820,479,41,0,438,0,7,0,0,40,103,38,19,9,0,8,0,0,0,129,5,0,39,41
1333361880,475,41,2,432,0,7,0,0,40,104,37,15,9,0,7,0,0,0,129,5,0,39,40
1333361940,479,43,2,434,0,7,0,0,40,104,38,19,9,0,7,0,0,0,130,5,0,38,37
1333362000,475,41,2,432,0,6,0,0,40,104,37,19,9,0,7,0,0,0,130,5,0,38,37
1333362060,484,43,0,441,0,7,0,0,41,104,37,18,9,0,7,0,0,0,128,5,0,38,47
1333362120,475,41,2,432,0,7,0,0,40,104,36,15,9,0,8,0,0,0,128,5,0,38,42
1333362180,479,41,2,436,0,7,0,0,40,104,37,15,9,0,7,0,0,0,129,5,0,39,44
1333362240,475,41,0,434,0,7,0,0,41,104,37,19,9,0,7,0,0,0,127,5,0,38,40
1333362300,1741,43,0,1698,0,7,0,0,40,111,1325,15,9,0,7,0,0,0,128,5,0,38,13
1333362360,2042,41,0,2001,0,7,0,0,40,110,1605,19,9,0,8,0,0,0,127,5,0,37,34
1333362420,2051,43,2,2006,0,7,0,0,42,111,1725,19,9,0,7,0,0,0,0,5,0,37,44
1333362480,2083,43,0,2040,0,7,0,0,40,111,1768,19,9,0,7,0,0,0,0,5,0,38,36
1333362540,2079,43,0,2036,0,7,0,0,40,111,1744,19,9,0,7,0,0,0,0,5,0,37,57
1333362600,2211,185,2,2024,0,7,0,0,45,111,1758,15,8,0,8,0,0,0,0,5,0,38,29
1333362660,2677,173,0,2504,0,7,0,0,40,111,1758,15,9,0,7,0,0,0,456,5,0,37,59
1333362720,2673,171,0,2502,0,7,0,0,40,111,1770,17,9,0,8,0,0,0,450,5,0,38,47
1333362780,2677,171,0,2506,0,7,0,0,30,111,1781,19,9,0,8,0,0,0,449,5,0,37,50
1333362840,2696,173,0,2523,0,7,0,0,40,111,1789,19,9,0,8,0,0,0,449,5,0,37,49
1333362900,2696,171,2,2523,0,7,0,0,40,111,1790,16,9,0,8,0,0,0,449,5,0,37,51
1333362960,2700,169,0,2531,0,7,0,0,40,111,1797,15,9,0,8,0,0,0,450,5,0,38,51
1333363020,2696,173,0,2523,0,7,0,0,41,111,1794,19,9,0,8,0,0,0,450,5,0,38,41
1333363080,2696,166,2,2528,0,7,0,0,40,111,1798,15,9,0,7,0,0,0,448,5,0,37,51
1333363140,2700,171,2,2527,0,7,0,0,40,112,1798,19,9,0,7,0,0,0,447,5,0,38,45
1333363200,2705,171,0,2534,0,7,0,0,41,111,1801,15,9,0,8,0,0,0,449,5,0,37,51
1333363260,2581,43,2,2536,0,7,0,0,40,111,1801,19,9,0,7,0,0,0,451,5,0,37,49
1333363320,2591,43,0,2548,0,7,0,0,40,113,1807,19,9,0,8,0,0,0,451,5,0,37,52
1333363380,2728,41,0,2687,0,7,0,0,42,111,1808,16,9,0,7,0,0,0,447,5,0,37,198
1333363440,2257,43,2,2212,0,7,0,0,40,111,1806,15,9,0,7,0,0,0,1,5,0,37,174
1333363500,2248,43,2,2203,0,7,0,0,40,112,1810,15,9,0,7,0,0,0,1,5,0,38,159
1333363560,2257,43,2,2212,0,7,0,0,44,112,1809,19,9,0,7,0,0,0,1,5,0,37,162
1333363620,2257,43,0,2214,0,7,0,0,40,112,1814,19,9,0,7,0,0,0,1,5,0,38,162
1333363680,2453,41,0,2412,0,7,0,0,40,112,1813,15,9,0,7,0,0,0,199,5,0,37,168
1333363740,2385,41,4,2340,0,7,0,0,30,111,1809,15,9,0,8,0,0,0,153,5,0,38,155
1333363800,575,43,0,532,0,7,0,0,41,104,1,15,9,0,8,0,0,0,155,5,0,38,149
1333363860,571,41,0,530,0,7,0,0,40,104,1,18,9,0,7,0,0,0,157,5,0,38,144
1333363920,466,41,2,423,0,7,0,0,40,104,1,15,9,0,8,0,0,0,150,5,0,38,46
1333363980,452,43,0,409,0,7,0,0,41,104,1,15,9,0,8,0,0,0,145,5,0,37,37
1333364040,447,43,0,404,0,7,0,0,40,104,1,19,9,0,7,0,0,0,143,5,0,38,31
1333364100,456,43,2,411,0,7,0,0,40,104,1,19,9,0,8,0,0,0,141,5,0,38,39
1333364160,452,43,0,409,0,7,0,0,41,104,1,15,9,0,7,0,0,0,139,5,0,37,44
1333364220,452,43,2,407,0,7,0,0,40,104,1,15,9,0,7,0,0,0,138,5,0,37,44
1333364280,456,45,4,407,0,7,0,0,40,104,1,19,9,0,7,0,0,0,136,5,0,38,41
1333364340,447,43,2,402,0,7,0,0,41,104,1,15,9,0,7,0,0,0,135,5,0,38,40
1333364400,589,196,2,391,0,7,0,0,40,104,1,18,9,0,8,0,0,0,133,5,0,38,28
1333364460,566,175,2,389,0,6,0,0,40,104,1,15,9,0,8,0,0,0,132,5,0,37,32
1333364520,571,173,2,396,0,7,0,0,42,104,1,19,9,0,8,0,0,0,131,5,0,37,33
1333364580,607,173,2,432,0,7,0,0,40,103,39,15,9,0,7,0,0,0,130,5,0,38,39
1333364640,607,175,2,430,0,7,0,0,40,103,38,15,9,0,7,0,0,0,129,5,0,38,39
1333364700,589,171,2,416,0,7,0,0,46,103,38,18,9,1,8,0,0,0,129,5,0,38,14
1333364760,594,171,4,419,0,7,0,0,40,104,38,19,9,0,7,0,0,0,127,5,0,38,25
1333364820,594,171,2,421,0,6,0,0,40,105,37,19,9,0,7,0,0,0,127,5,0,38,28
1333364880,594,171,0,423,0,7,0,0,36,104,37,15,9,0,7,0,0,0,126,5,0,37,40
1333364940,594,169,0,425,0,7,0,0,40,104,38,15,9,0,8,0,0,0,125,5,0,38,36
1333365000,594,169,4,421,0,7,0,0,40,104,36,17,9,0,7,0,0,0,125,5,0,37,34
1333365060,466,41,2,423,0,7,0,0,40,104,37,15,9,0,7,0,0,0,0,5,0,38,161
1333365120,347,43,2,302,0,7,0,0,40,103,38,15,9,0,7,0,0,0,1,5,0,37,40
1333365180,347,43,0,304,0,7,0,0,40,104,38,19,9,0,8,0,0,0,0,5,0,38,36
1333365240,347,43,4,300,0,7,0,0,40,104,37,19,9,0,8,0,0,0,0,5,0,38,33
1333365300,351,43,0,308,0,7,0,0,41,104,37,17,9,0,8,0,0,0,0,5,0,38,42
1333365360,347,43,0,304,0,7,0,0,40,104,37,15,9,0,8,0,0,0,0,5,0,37,42
1333365420,347,43,0,304,0,7,0,0,40,104,37,15,9,0,8,0,0,0,0,5,0,38,41
1333365480,347,43,2,302,0,7,0,0,42,103,37,19,9,0,7,0,0,0,0,5,0,37,36
1333365540,347,43,2,302,0,7,0,0,40,104,37,19,9,0,8,0,0,0,0,5,0,38,35
1333365600,347,43,4,300,0,7,0,0,40,104,37,19,9,0,7,0,0,0,0,5,0,37,35
1333365660,356,41,0,315,0,7,0,0,44,103,38,19,9,0,7,0,0,0,0,5,0,37,46
1333365720,351,41,0,310,0,7,0,0,40,104,38,19,9,0,7,0,0,0,0,5,0,37,44
1333365780,479,41,2,436,0,7,0,0,40,104,37,15,9,0,7,0,0,0,0,5,0,37,175
1333365840,461,41,2,418,0,7,0,0,30,104,38,15,9,0,7,0,0,0,0,5,0,38,165
1333365900,452,41,2,409,0,7,0,0,40,103,37,15,9,0,7,0,0,0,1,5,0,38,147
1333365960,461,43,0,418,0,7,0,0,40,104,37,19,9,0,7,0,0,0,10,5,0,38,142
1333366020,456,43,0,413,0,7,0,0,40,104,38,19,8,0,7,0,0,0,0,5,0,38,147
1333366080,456,43,0,413,0,7,0,0,40,103,37,15,9,0,7,0,0,0,0,5,0,37,153
1333366140,456,43,2,411,0,7,0,0,40,104,37,15,9,0,7,0,0,0,0,5,0,38,149
1333366200,452,43,2,407,0,7,0,0,40,104,37,15,9,0,7,0,0,0,1,5,0,38,144
1333366260,639,189,2,448,0,7,0,0,40,104,37,15,9,0,8,0,0,0,150,5,0,38,35
1333366320,607,173,2,432,0,7,0,0,40,104,38,17,9,0,7,0,0,0,137,5,0,38,30
1333366380,598,173,2,423,0,7,0,0,40,105,38,15,9,0,7,0,0,0,131,5,0,39,27
1333366440,607,173,2,432,0,7,0,0,41,103,37,19,9,0,7,0,0,0,128,5,0,37,39
1333366500,1928,173,0,1755,0,7,0,0,40,111,1375,15,9,0,8,0,0,0,128,5,0,37,20
1333366560,2193,173,2,2018,0,7,0,0,40,111,1621,15,8,0,7,0,0,0,126,5,0,37,41
1333366620,2303,171,0,2132,0,6,0,0,43,111,1727,15,9,0,7,0,0,0,126,5,0,37,46
1333366680,2348,169,2,2177,0,7,0,0,40,111,1768,19,9,0,8,0,0,0,125,5,0,37,48
1333366740,2312,171,4,2137,0,6,0,0,40,111,1742,19,9,0,8,0,0,0,123,5,0,37,37
1333366800,2316,171,2,2143,0,7,0,0,47,110,1755,18,9,0,7,0,0,0,123,5,0,37,25
1333366860,2207,166,2,2039,0,7,0,0,40,111,1757,19,9,0,8,0,0,0,0,5,0,38,45
1333366920,2092,43,4,2045,0,6,0,0,40,111,1767,19,9,0,8,0,0,0,0,5,0,37,43
1333366980,2106,43,2,2061,0,7,0,0,40,111,1776,17,9,0,7,0,0,0,0,5,0,37,52
1333367040,2115,41,4,2070,0,6,0,0,40,111,1785,19,9,0,8,0,0,0,0,5,0,38,49
1333367100,2115,43,0,2072,0,7,0,0,40,111,1789,15,8,0,8,0,0,0,0,5,0,37,52
1333367160,2115,43,2,2070,0,7,0,0,40,111,1790,19,9,0,7,0,0,0,0,5,0,38,44
1333367220,2120,43,0,2077,0,7,0,0,41,111,1797,15,9,0,7,0,0,0,0,5,0,38,47
1333367280,2129,43,0,2086,0,6,0,0,40,111,1800,19,8,0,8,0,0,0,0,5,0,38,51
1333367340,2134,43,2,2089,0,7,0,0,40,110,1799,15,9,0,7,0,0,0,0,5,0,37,60
1333367400,2129,38,2,2089,0,7,0,0,41,111,1805,15,9,0,7,0,0,0,0,5,0,38,51
1333367460,2134,43,0,2091,0,7,0,0,40,111,1802,19,9,0,7,0,0,0,0,5,0,37,54
1333367520,2143,41,0,2102,0,6,0,0,40,111,1807,19,9,0,8,0,0,0,1,5,0,38,58
1333367580,2138,41,0,2097,0,7,0,0,42,111,1809,15,9,0,7,0,0,0,0,5,0,37,55
1333367640,2138,43,2,2093,0,6,0,0,40,111,1809,19,9,0,8,0,0,0,0,5,0,38,48
1333367700,2143,43,0,2100,0,7,0,0,40,112,1811,19,9,0,7,0,0,0,0,5,0,38,52
1333367760,2138,43,2,2093,0,7,0,0,45,111,1810,18,8,0,8,0,0,0,1,5,0,37,43
1333367820,2143,43,2,2098,0,7,0,0,40,111,1815,15,9,0,8,0,0,0,0,5,0,38,50
1333367880,2143,45,0,2098,0,7,0,0,40,111,1816,15,9,0,8,0,0,0,1,5,0,38,48
1333367940,2138,41,2,2095,0,7,0,0,30,111,1814,19,9,0,8,0,0,0,0,5,0,37,55
1333368000,2143,43,0,2100,0,7,0,0,40,111,1813,19,9,0,7,0,0,0,0,5,0,37,52
1333368060,2147,43,0,2104,0,6,0,0,40,111,1813,19,9,0,7,0,0,0,1,5,0,38,55
1333368120,2275,180,0,2095,0,7,0,0,39,111,1818,19,9,0,7,0,0,0,0,5,0,38,42
1333368180,566,175,2,389,0,7,0,0,40,104,0,15,9,0,7,0,0,0,0,5,0,38,164
1333368240,548,175,0,373,0,6,0,0,40,103,1,15,9,0,8,0,0,0,0,5,0,38,148
1333368300,543,169,2,372,0,6,0,0,40,104,1,18,9,0,7,0,0,0,1,5,0,38,143
1333368360,548,173,2,373,0,7,0,0,41,104,1,15,9,0,7,0,0,0,0,5,0,37,147
1333368420,539,173,2,364,0,7,0,0,40,103,1,15,9,0,8,0,0,0,0,5,0,37,139
1333368480,539,173,0,366,0,6,0,0,40,104,1,19,9,0,8,0,0,0,0,5,0,37,137
1333368540,680,169,2,509,0,7,0,0,41,103,1,19,9,0,8,0,0,0,144,5,0,38,134
